tss-1r_m1_rphg	Epoch	ns	1.0e-9&gt;s	Time Line	Start Time for the record		support_data											
tss-1r_m1_rphg	Epoch_Start	ns	1.0e-9&gt;s	Time Resolution	Start time = Epoch - value		support_data											
tss-1r_m1_rphg	Epoch_End	ns	1.0e-9&gt;s	Time Resolution	End time = Epoch + value		support_data											
tss-1r_m1_rphg	FPS_I_Monitor_1_telemetry_raw		na	FPS I/Monitor	Floating Power Supply Current		data											
tss-1r_m1_rphg	FPS_I_Monitor_2_current_uamps	uamps	na	FPS I/Monitor	Floating Power Supply Current		data											
tss-1r_m1_rphg	Data_Quality_FPS_I_Monitor		na	Data_Quality_FPS_I_Monitor	Data Quality Indicator for FPS I/Monitor		data											
