tss-1r_m1_sttc	TCVM_Elec_T_2_T_degrees_C	degrees C	na	TCVM Elec T	TCVM Electronics Temperature		data											
tss-1r_m1_sttc	Data_Quality_TCVM_Elec_T	Dimensionless	na	Data_Quality_TCVM_Elec_T	Data Quality Indicator for TCVM Elec T		data											
tss-1r_m1_sttc	TCVM_Pres_A_1_Telemetry_Dimensionless	Dimensionless	na	TCVM Pres A	TCVM Pressure A		data											
tss-1r_m1_sttc	TCVM_Pres_A_2_Pressure_psi		na	TCVM Pres A	TCVM Pressure A		data											
tss-1r_m1_sttc	Data_Quality_TCVM_Pres_A	Dimensionless	na	Data_Quality_TCVM_Pres_A	Data Quality Indicator for TCVM Pres A		data											
tss-1r_m1_sttc	TCVM_Pres_B_1_Telemetry_Dimensionless	Dimensionless	na	TCVM Pres B	TCVM Pressure B		data											
tss-1r_m1_sttc	TCVM_Pres_B_2_Pressure_psi		na	TCVM Pres B	TCVM Pressure B		data											
tss-1r_m1_sttc	Data_Quality_TCVM_Pres_B	Dimensionless	na	Data_Quality_TCVM_Pres_B	Data Quality Indicator for TCVM Pres B		data											
tss-1r_m1_sttc	TCVM_Lst_Cmd_Sent	Dimensionless	na	TCVM Lst Cmd Sent	TVCM Last Command Sent		data											
tss-1r_m1_sttc	Data_Quality_TCVM_Lst_Cmd_Sent	Dimensionless	na	Data_Quality_TCVM_Lst_Cmd_Sent	Data Quality Indicator for TCVM Lst Cmd Sent		data											
tss-1r_m1_sttc	TCVM_TVM_AC_Gain_Rlys	integer	na	TCVM TVM AC Gain Rlys	TCVM TVM AC Gain Relays		data											
tss-1r_m1_sttc	Data_Quality_TCVM_TVM_AC_Gain_Rlys	Dimensionless	na	Data Quality sensor 15	Data Quality Indicator for TCVM TVM AC Gain Rlys		data											
