ibex_h3_ena_lo_r03_angular_analysis_7day	Epoch	day-month-year hour:minute:second		Epoch	CDF epoch start time		support_data											
ibex_h3_ena_lo_r03_angular_analysis_7day	Epoch2	day-month-year hour:minute:second		Epoch	CDF epoch end time		support_data											
ibex_h3_ena_lo_r03_angular_analysis_7day	Start_GPS_time			Start GPS Time	Start GPS Time.		support_data											
ibex_h3_ena_lo_r03_angular_analysis_7day	End_GPS_time			End GPS Time	End GPS Time.		support_data											
ibex_h3_ena_lo_r03_angular_analysis_7day	Bin_Number	Bin Number		Solar Ecliptic Latitude Bin Number	Solar Ecliptic Latitude Bin Number corresponding to six-degree latitudinal increments of the current IBEX-Lo viewing sector		support_data											
ibex_h3_ena_lo_r03_angular_analysis_7day	Bin_Center	&#176;		Bin Center	Bin Center		support_data											
ibex_h3_ena_lo_r03_angular_analysis_7day	Counts			ENA Total Counts at the given bin	H ENA Total Counts		data											
