tss-1r_m1_csea	Data_Quality_M_FUS_R_Sill_Longn_T_650		na	Data Quality sensor 7	Data Quality Indicator for M-FUS R Sill Longn T@650		data											
tss-1r_m1_csea	M_FUS_R_Sill_Longn_T_1030_1_telemetry_unitless		na	M-FUS R Sill Longn T@1030	M-FUS R Sill Longn Temperature at 1030		data											
tss-1r_m1_csea	M_FUS_R_Sill_Longn_T_1030_2_T_degrees_F	degrees F	na	M-FUS R Sill Longn T@1030	M-FUS R Sill Longn Temperature at 1030		data											
tss-1r_m1_csea	M_FUS_R_Sill_Longn_T_1030_3_T_degrees_C	degrees C	na	M-FUS R Sill Longn T@1030	M-FUS R Sill Longn Temperature at 1030		data											
tss-1r_m1_csea	Data_Quality_M_FUS_R_Sill_Longn_T_1030		na	Data Quality sensor 8	Data Quality Indicator for M-FUS R Sill Longn T@1030		data											
tss-1r_m1_csea	M_FUS_R_Sill_Longn_T_1215_1_telemetry_unitless		na	M-FUS R Sill Longn T@1215	M-FUS R Sill Longn Temperature at 1215		data											
tss-1r_m1_csea	M_FUS_R_Sill_Longn_T_1215_2_T_degrees_F	degrees F	na	M-FUS R Sill Longn T@1215	M-FUS R Sill Longn Temperature at 1215		data											
tss-1r_m1_csea	M_FUS_R_Sill_Longn_T_1215_3_T_degrees_C	degrees C	na	M-FUS R Sill Longn T@1215	M-FUS R Sill Longn Temperature at 1215		data											
tss-1r_m1_csea	Data_Quality_M_FUS_R_Sill_Longn_T_1215		na	Data Quality sensor 9	Data Quality Indicator for M-FUS R Sill Longn T@1215		data											
tss-1r_m1_csea	FCL_1_Evap_Outlet_T_1_telemetry_unitless		na	FCL 1 Evap Outlet T	FCL 1 Evap Outlet Temperature		data											
tss-1r_m1_csea	FCL_1_Evap_Outlet_T_2_T_degrees_F	degrees F	na	FCL 1 Evap Outlet T	FCL 1 Evap Outlet Temperature		data											
tss-1r_m1_csea	FCL_1_Evap_Outlet_T_3_T_degrees_C	degrees C	na	FCL 1 Evap Outlet T	FCL 1 Evap Outlet Temperature		data											
tss-1r_m1_csea	Data_Quality_FCL_1_Evap_Outlet_T		na	Data Quality sensor 10	Data Quality Indicator for FCL 1 Evap Outlet T		data											
tss-1r_m1_csea	FCL_2_Evap_Outlet_T_1_telemetry_unitless		na	FCL 2 Evap Outlet T	FCL 2 Evap Outlet Temperature		data											
tss-1r_m1_csea	FCL_2_Evap_Outlet_T_2_T_degrees_F	degrees F	na	FCL 2 Evap Outlet T	FCL 2 Evap Outlet Temperature		data											
tss-1r_m1_csea	FCL_2_Evap_Outlet_T_3_T_degrees_C	degrees C	na	FCL 2 Evap Outlet T	FCL 2 Evap Outlet Temperature		data											
tss-1r_m1_csea	Data_Quality_FCL_2_Evap_Outlet_T		na	Data Quality sensor 11	Data Quality Indicator for FCL 2 Evap Outlet T		data											
tss-1r_m1_csea	FCL_1_Rad_Outlet_T_1_telemetry_unitless		na	FCL 1 Rad Outlet T	FCL 1 Rad Outlet Temperature		data											
tss-1r_m1_csea	FCL_1_Rad_Outlet_T_2_T_degrees_F	degrees F	na	FCL 1 Rad Outlet T	FCL 1 Rad Outlet Temperature		data											
tss-1r_m1_csea	FCL_1_Rad_Outlet_T_3_T_degrees_C	degrees C	na	FCL 1 Rad Outlet T	FCL 1 Rad Outlet Temperature		data											
tss-1r_m1_csea	Data_Quality_FCL_1_Rad_Outlet_T		na	Data Quality sensor 12	Data Quality Indicator for FCL 1 Rad Outlet T		data											
tss-1r_m1_csea	FCL_2_Rad_Outlet_T_1_telemetry_unitless		na	FCL 2 Rad Outlet T	FCL 2 Rad Outlet Temperature		data											
tss-1r_m1_csea	FCL_2_Rad_Outlet_T_2_T_degrees_F	degrees F	na	FCL 2 Rad Outlet T	FCL 2 Rad Outlet Temperature		data											
tss-1r_m1_csea	FCL_2_Rad_Outlet_T_3_T_degrees_C	degrees C	na	FCL 2 Rad Outlet T	FCL 2 Rad Outlet Temperature		data											
tss-1r_m1_csea	Data_Quality_FCL_2_Rad_Outlet_T		na	Data Quality sensor 13	Data Quality Indicator for FCL 2 Rad Outlet T		data											
tss-1r_m1_csea	FCL_1_V_1_telemetry_unitless		na	FCL 1 V	Fuel Cell No 1 Voltage		data											
tss-1r_m1_csea	FCL_1_V_2_Voltage_volts	V	na	FCL 1 V	Fuel Cell No 1 Voltage		data											
tss-1r_m1_csea	Data_Quality_FCL_1_V		na	Data_Quality_FCL_1_V	Data Quality Indicator for FCL 1 V		data											
tss-1r_m1_csea	FCL_2_V_1_telemetry_unitless		na	FCL 2 V	Fuel Cell No 2 Voltage		data											
tss-1r_m1_csea	FCL_2_V_2_Voltage_volts	V	na	FCL 2 V	Fuel Cell No 2 Voltage		data											
tss-1r_m1_csea	Data_Quality_FCL_2_V		na	Data_Quality_FCL_2_V	Data Quality Indicator for FCL 2 V		data											
