ibex_h3_ena_hi_r18_nocg_sp_ram_lower_ribbon_1yr	Epoch	day-month-year hour:minute:second		Epoch	CDF epoch time for the start of the  measurement period		support_data											
ibex_h3_ena_hi_r18_nocg_sp_ram_lower_ribbon_1yr	Epoch2	day-month-year hour:minute:second		Epoch2	CDF epoch time for end of the measurement period		support_data											
ibex_h3_ena_hi_r18_nocg_sp_ram_lower_ribbon_1yr	mapnum			Map Number	Sequential number for six-month maps from IBEX Data		data											
ibex_h3_ena_hi_r18_nocg_sp_ram_lower_ribbon_1yr	latitude_bin	Bin Number		Solar Ecliptic Latitude Bin Number	Solar Ecliptic Latitude Bin Number corresponding to six-degree latitudinal increments of the current IBEX-HI viewing sector		support_data											
ibex_h3_ena_hi_r18_nocg_sp_ram_lower_ribbon_1yr	longitude_bin	Bin Number		Solar West Ecliptic Longitude Bin Number	Solar West Ecliptic Longitude Bin Number corresponding to six-degree longitudinal increments of the current IBEX-HI viewing sector		support_data											
ibex_h3_ena_hi_r18_nocg_sp_ram_lower_ribbon_1yr	Latitude	&#176;		Solar Ecliptic Latitude	Solar Ecliptic Latitude		support_data											
ibex_h3_ena_hi_r18_nocg_sp_ram_lower_ribbon_1yr	West_Longitude	&#176;		Solar West Ecliptic Longitude	Solar West Ecliptic Longitude		support_data											
ibex_h3_ena_hi_r18_nocg_sp_ram_lower_ribbon_1yr	East_Longitude	&#176;		Solar East Ecliptic Longitude	Solar East Ecliptic Longitude		support_data											
ibex_h3_ena_hi_r18_nocg_sp_ram_lower_ribbon_1yr	orbit1			Starting Orbit Number	Starting Orbit Number of the measurement period		support_data											
ibex_h3_ena_hi_r18_nocg_sp_ram_lower_ribbon_1yr	orbit2			Ending Orbit Number	Ending Orbit Number of the measurement period		support_data											
ibex_h3_ena_hi_r18_nocg_sp_ram_lower_ribbon_1yr	Flux2	ENAs/(cm2 s sr keV)		Differential Flux, Hi Energy Channel 2 ~0.71 keV	Differential Flux, Hi Energy Channel 2 ~0.71 keV - mapped		data											
ibex_h3_ena_hi_r18_nocg_sp_ram_lower_ribbon_1yr	Flux2_plasma	ENAs/(cm2 s sr keV)		Differential Flux, Hi Energy Channel 2 ~0.71 keV	---&gt; Above as X/Y image		data											
ibex_h3_ena_hi_r18_nocg_sp_ram_lower_ribbon_1yr	Flux2_movie	ENAs/(cm2 s sr keV)		Differential Flux, Hi Energy Channel 2 ~0.71 keV	---&gt; Mapped Movie		data											
ibex_h3_ena_hi_r18_nocg_sp_ram_lower_ribbon_1yr	Fvar2	(/cm2-s-sr-keV)^2		Flux Variance, Hi Energy Channel 2 ~0.71 keV	Flux Variance, Hi Energy Channel 2 ~0.71 keV - mapped		data											
ibex_h3_ena_hi_r18_nocg_sp_ram_lower_ribbon_1yr	Fvar2_plasma	(/cm2-s-sr-keV)^2		Flux Variance, Hi Energy Channel 2 ~0.71 keV	---&gt; Above as X/Y image		data											
ibex_h3_ena_hi_r18_nocg_sp_ram_lower_ribbon_1yr	Fexp2	s		Total Exposure Time, Hi Energy Channel 2 ~0.71 keV	Total Exposure Time, Hi Energy Channel 2 ~0.71 keV - mapped		data											
ibex_h3_ena_hi_r18_nocg_sp_ram_lower_ribbon_1yr	Fexp2_plasma	s		Total Exposure Time, Hi Energy Channel 2 ~0.71 keV	---&gt; Above as X/Y image		data											
ibex_h3_ena_hi_r18_nocg_sp_ram_lower_ribbon_1yr	Flux3	ENAs/(cm2 s sr keV)		Differential Flux, Hi Energy Channel 3 ~1.11 keV	Differential Flux, Hi Energy Channel 3 ~1.11 keV - mapped		data											
ibex_h3_ena_hi_r18_nocg_sp_ram_lower_ribbon_1yr	Flux3_plasma	ENAs/(cm2 s sr keV)		Differential Flux, Hi Energy Channel 3 ~1.11 keV	---&gt; Above as X/Y image		data											
ibex_h3_ena_hi_r18_nocg_sp_ram_lower_ribbon_1yr	Flux3_movie	ENAs/(cm2 s sr keV)		Differential Flux, Hi Energy Channel 3 ~1.11 keV	---&gt; Mapped Movie		data											
ibex_h3_ena_hi_r18_nocg_sp_ram_lower_ribbon_1yr	Fvar3	(/cm2-s-sr-keV)^2		Flux Variance, Hi Energy Channel 3 ~1.11 keV	Flux Variance, Hi Energy Channel 3 ~1.11 keV - mapped		data											
ibex_h3_ena_hi_r18_nocg_sp_ram_lower_ribbon_1yr	Fvar3_plasma	(/cm2-s-sr-keV)^2		Flux Variance, Hi Energy Channel 3 ~1.11 keV	---&gt; Above as X/Y image		data											
ibex_h3_ena_hi_r18_nocg_sp_ram_lower_ribbon_1yr	Fexp3	s		Total Exposure Time, Hi Energy Channel 3 ~1.11 keV	Total Exposure Time, Hi Energy Channel 3 ~1.11 keV - mapped		data											
ibex_h3_ena_hi_r18_nocg_sp_ram_lower_ribbon_1yr	Fexp3_plasma	s		Total Exposure Time, Hi Energy Channel 3 ~1.11 keV	---&gt; Above as X/Y image		data											
ibex_h3_ena_hi_r18_nocg_sp_ram_lower_ribbon_1yr	Flux4	ENAs/(cm2 s sr keV)		Differential Flux, Hi Energy Channel 4 ~1.74 keV	Differential Flux, Hi Energy Channel 4 ~1.74 keV - mapped		data											
ibex_h3_ena_hi_r18_nocg_sp_ram_lower_ribbon_1yr	Flux4_plasma	ENAs/(cm2 s sr keV)		Differential Flux, Hi Energy Channel 4 ~1.74 keV	---&gt; Above as X/Y image		data											
ibex_h3_ena_hi_r18_nocg_sp_ram_lower_ribbon_1yr	Flux4_movie	ENAs/(cm2 s sr keV)		Differential Flux, Hi Energy Channel 4 ~1.74 keV	---&gt; Mapped Movie		data											
ibex_h3_ena_hi_r18_nocg_sp_ram_lower_ribbon_1yr	Fvar4	(/cm2-s-sr-keV)^2		Flux Variance, Hi Energy Channel 4 ~1.74 keV	Flux Variance, Hi Energy Channel 4 ~1.74 keV - mapped		data											
ibex_h3_ena_hi_r18_nocg_sp_ram_lower_ribbon_1yr	Fvar4_plasma	(/cm2-s-sr-keV)^2		Flux Variance, Hi Energy Channel 4 ~1.74 keV	---&gt; Above as X/Y image		data											
