NEW	10.48322/HJJR-YZ98	10.48322	hjjr-yz98	PO_H0_TID	NASA/NumericalData/POLAR/TIDE/H0_CDF	DATACITE/JSON/POLAR/datacite_json_doi_template_po_h0_tid.json
NEW	10.48322/BAZX-Q378	10.48322	bazx-q378	PO_H1_TID	NASA/NumericalData/POLAR/TIDE/H1_CDF	DATACITE/JSON/POLAR/datacite_json_doi_template_po_h1_tid.json
NEW	10.48322/ABMR-0062	10.48322	abmr-0062	PO_LEVEL1_UVI	NASA/NumericalData/POLAR/UVI/L1_CDF	DATACITE/JSON/POLAR/datacite_json_doi_template_po_level1_uvi.json
