bar_1t_l2_sspc	yyyymmdd	NASA/Granule/BARREL/1T/SlowSpectra/L2/PT32S
bar_1u_l2_ephm	yyyymmdd	NASA/Granule/BARREL/1U/Ephemeris/L2/PT4S
bar_1u_l2_fspc	yyyymmdd	NASA/Granule/BARREL/1U/FastSpectra/L2/PT0.05S
bar_1u_l2_hkpg	yyyymmdd	NASA/Granule/BARREL/1U/Housekeeping/L2/PT40S
bar_1u_l2_magn	yyyymmdd	NASA/Granule/BARREL/1U/Magnetometer/L2/PT0.25S
bar_1u_l2_mspc	yyyymmdd	NASA/Granule/BARREL/1U/MediumSpectra/L2/PT4S
bar_1u_l2_rcnt	yyyymmdd	NASA/Granule/BARREL/1U/RateCounter/L2/PT4S
bar_1u_l2_sspc	yyyymmdd	NASA/Granule/BARREL/1U/SlowSpectra/L2/PT32S
bar_1v_l2_ephm	yyyymmdd	NASA/Granule/BARREL/1V/Ephemeris/L2/PT4S
bar_1v_l2_fspc	yyyymmdd	NASA/Granule/BARREL/1V/FastSpectra/L2/PT0.05S
bar_1v_l2_hkpg	yyyymmdd	NASA/Granule/BARREL/1V/Housekeeping/L2/PT40S
bar_1v_l2_magn	yyyymmdd	NASA/Granule/BARREL/1V/Magnetometer/L2/PT0.25S
bar_1v_l2_mspc	yyyymmdd	NASA/Granule/BARREL/1V/MediumSpectra/L2/PT4S
bar_1v_l2_rcnt	yyyymmdd	NASA/Granule/BARREL/1V/RateCounter/L2/PT4S
bar_1v_l2_sspc	yyyymmdd	NASA/Granule/BARREL/1V/SlowSpectra/L2/PT32S
bar_2a_l2_ephm	yyyymmdd	NASA/Granule/BARREL/2A/Ephemeris/L2/PT4S
bar_2a_l2_fspc	yyyymmdd	NASA/Granule/BARREL/2A/FastSpectra/L2/PT0.05S
bar_2a_l2_hkpg	yyyymmdd	NASA/Granule/BARREL/2A/Housekeeping/L2/PT40S
bar_2a_l2_magn	yyyymmdd	NASA/Granule/BARREL/2A/Magnetometer/L2/PT0.25S
bar_2a_l2_mspc	yyyymmdd	NASA/Granule/BARREL/2A/MediumSpectra/L2/PT4S
bar_2a_l2_rcnt	yyyymmdd	NASA/Granule/BARREL/2A/RateCounter/L2/PT4S
bar_2a_l2_sspc	yyyymmdd	NASA/Granule/BARREL/2A/SlowSpectra/L2/PT32S
bar_2b_l2_ephm	yyyymmdd	NASA/Granule/BARREL/2B/Ephemeris/L2/PT4S
bar_2b_l2_fspc	yyyymmdd	NASA/Granule/BARREL/2B/FastSpectra/L2/PT0.05S
bar_2b_l2_hkpg	yyyymmdd	NASA/Granule/BARREL/2B/Housekeeping/L2/PT40S
bar_2b_l2_magn	yyyymmdd	NASA/Granule/BARREL/2B/Magnetometer/L2/PT0.25S
bar_2b_l2_mspc	yyyymmdd	NASA/Granule/BARREL/2B/MediumSpectra/L2/PT4S
bar_2b_l2_rcnt	yyyymmdd	NASA/Granule/BARREL/2B/RateCounter/L2/PT4S
bar_2b_l2_sspc	yyyymmdd	NASA/Granule/BARREL/2B/SlowSpectra/L2/PT32S
bar_2c_l2_ephm	yyyymmdd	NASA/Granule/BARREL/2C/Ephemeris/L2/PT4S
bar_2c_l2_fspc	yyyymmdd	NASA/Granule/BARREL/2C/FastSpectra/L2/PT0.05S
bar_2c_l2_hkpg	yyyymmdd	NASA/Granule/BARREL/2C/Housekeeping/L2/PT40S
bar_2c_l2_magn	yyyymmdd	NASA/Granule/BARREL/2C/Magnetometer/L2/PT0.25S
bar_2c_l2_mspc	yyyymmdd	NASA/Granule/BARREL/2C/MediumSpectra/L2/PT4S
bar_2c_l2_rcnt	yyyymmdd	NASA/Granule/BARREL/2C/RateCounter/L2/PT4S
bar_2c_l2_sspc	yyyymmdd	NASA/Granule/BARREL/2C/SlowSpectra/L2/PT32S
bar_2d_l2_ephm	yyyymmdd	NASA/Granule/BARREL/2D/Ephemeris/L2/PT4S
bar_2d_l2_fspc	yyyymmdd	NASA/Granule/BARREL/2D/FastSpectra/L2/PT0.05S
bar_2d_l2_hkpg	yyyymmdd	NASA/Granule/BARREL/2D/Housekeeping/L2/PT40S
