mms1_mec_srvy_l2_epht89d	yyyymmdd_rbsp	MMS/1/Ephemeris/Survey/Level2/Tsyganenko_89_Disturbed/PT30S
mms1_mec_srvy_l2_epht89q	yyyymmdd_rbsp	MMS/1/Ephemeris/Survey/Level2/Tsyganenko_89_Quiet/PT30S
mms1_mec_srvy_l2_ephts04d	yyyymmdd_rbsp	MMS/1/Ephemeris/Survey/Level2/Tsyganenko_04_Disturbed/PT30S
mms2_mec_srvy_l2_epht89d	yyyymmdd_rbsp	MMS/2/Ephemeris/Survey/Level2/Tsyganenko_89_Disturbed/PT30S
mms2_mec_srvy_l2_epht89q	yyyymmdd_rbsp	MMS/2/Ephemeris/Survey/Level2/Tsyganenko_89_Quiet/PT30S
mms2_mec_srvy_l2_ephts04d	yyyymmdd_rbsp	MMS/2/Ephemeris/Survey/Level2/Tsyganenko_04_Disturbed/PT30S
mms3_mec_srvy_l2_epht89d	yyyymmdd_rbsp	MMS/3/Ephemeris/Survey/Level2/Tsyganenko_89_Disturbed/PT30S
mms3_mec_srvy_l2_epht89q	yyyymmdd_rbsp	MMS/3/Ephemeris/Survey/Level2/Tsyganenko_89_Quiet/PT30S
mms3_mec_srvy_l2_ephts04d	yyyymmdd_rbsp	MMS/3/Ephemeris/Survey/Level2/Tsyganenko_04_Disturbed/PT30S
mms4_mec_srvy_l2_epht89d	yyyymmdd_rbsp	MMS/4/Ephemeris/Survey/Level2/Tsyganenko_89_Disturbed/PT30S
mms4_mec_srvy_l2_epht89q	yyyymmdd_rbsp	MMS/4/Ephemeris/Survey/Level2/Tsyganenko_89_Quiet/PT30S
mms4_mec_srvy_l2_ephts04d	yyyymmdd_rbsp	MMS/4/Ephemeris/Survey/Level2/Tsyganenko_04_Disturbed/PT30S
mms1_mec_brst_l2_epht89d	yyyymmddhhmmss_mms	MMS/1/Ephemeris/Burst/Level2/Tsyganenko_89_Disturbed/PT0.030S
mms1_mec_brst_l2_epht89q	yyyymmddhhmmss_mms	MMS/1/Ephemeris/Burst/Level2/Tsyganenko_89_Quiet/PT0.030S
mms1_mec_brst_l2_ephts04d	yyyymmddhhmmss_mms	MMS/1/Ephemeris/Burst/Level2/Tsyganenko_04_Disturbed/PT0.030S
mms2_mec_brst_l2_epht89d	yyyymmddhhmmss_mms	MMS/2/Ephemeris/Burst/Level2/Tsyganenko_89_Disturbed/PT0.030S
mms2_mec_brst_l2_epht89q	yyyymmddhhmmss_mms	MMS/2/Ephemeris/Burst/Level2/Tsyganenko_89_Quiet/PT0.030S
mms2_mec_brst_l2_ephts04d	yyyymmddhhmmss_mms	MMS/2/Ephemeris/Burst/Level2/Tsyganenko_04_Disturbed/PT0.030S
mms3_mec_brst_l2_epht89d	yyyymmddhhmmss_mms	MMS/3/Ephemeris/Burst/Level2/Tsyganenko_89_Disturbed/PT0.030S
mms3_mec_brst_l2_epht89q	yyyymmddhhmmss_mms	MMS/3/Ephemeris/Burst/Level2/Tsyganenko_89_Quiet/PT0.030S
mms3_mec_brst_l2_ephts04d	yyyymmddhhmmss_mms	MMS/3/Ephemeris/Burst/Level2/Tsyganenko_04_Disturbed/PT0.030S
mms4_mec_brst_l2_epht89d	yyyymmddhhmmss_mms	MMS/4/Ephemeris/Burst/Level2/Tsyganenko_89_Disturbed/PT0.030S
mms4_mec_brst_l2_epht89q	yyyymmddhhmmss_mms	MMS/4/Ephemeris/Burst/Level2/Tsyganenko_89_Quiet/PT0.030S
mms4_mec_brst_l2_ephts04d	yyyymmddhhmmss_mms	MMS/4/Ephemeris/Burst/Level2/Tsyganenko_04_Disturbed/PT0.030S
mms1_aspoc_srvy_l2	yyyymmdd_rbsp	MMS/1/ASPOC/Survey/Level2/PT1S
