ACE	NASA/DisplayData/ACE/MAG/27-Day	SMWG/Person/Charles.W.Smith	GeneralContact
ACE	NASA/DisplayData/ACE/MAG/27-Day	SMWG/Person/Ruth.Skoug	GeneralContact
ACE	NASA/DisplayData/ACE/MAG/Daily	SMWG/Person/Charles.W.Smith	GeneralContact
ACE	NASA/DisplayData/ACE/MAG/Daily	SMWG/Person/Ruth.Skoug	GeneralContact
ACE	NASA/DisplayData/ACE/SWEPAM/PLOTS	SMWG/Person/Ruth.Skoug	GeneralContact
AMPTE-CCE	NASA/DisplayData/AMPTE-CCE/CHEM/P1D	SMWG/Person/Stuart.R.Nylund	GeneralContact
CRRES	NASA/DisplayData/CRRES/PWE/SFR_SA/Survey/DS/PT10H	SMWG/Person/Roger.R.Anderson	PrincipalInvestigator
CRRES	NASA/DisplayData/CRRES/PWE/SFR_SA/Survey/DS/PT10H	SMWG/Person/E.Gary.Mullen	PrincipalInvestigator
CRRES	NASA/DisplayData/CRRES/PWE/SFR_SA/Survey/DS/PT10H	SMWG/Person/Donald.A.Gurnett	CoInvestigator
Cluster-Rumba	NASA/DisplayData/Cluster-Rumba/WBD/DS/PT30S	SMWG/Person/Jolene.S.Pickett	PrincipalInvestigator
Cluster-Rumba	NASA/DisplayData/Cluster-Rumba/WBD/DS/PT30S	SMWG/Person/Jolene.S.Pickett	TechnicalContact
Cluster-Rumba	NASA/DisplayData/Cluster-Rumba/WBD/DS/PT30S	SMWG/Person/Donald.A.Gurnett	CoInvestigator
Cluster-Rumba	NASA/DisplayData/Cluster-Rumba/WBD/DS/PT30S	SMWG/Person/Donald.A.Gurnett	FormerPI
Cluster-Salsa	NASA/DisplayData/Cluster-Salsa/WBD/DS/PT30S	SMWG/Person/Jolene.S.Pickett	PrincipalInvestigator
Cluster-Salsa	NASA/DisplayData/Cluster-Salsa/WBD/DS/PT30S	SMWG/Person/Jolene.S.Pickett	TechnicalContact
Cluster-Salsa	NASA/DisplayData/Cluster-Salsa/WBD/DS/PT30S	SMWG/Person/Donald.A.Gurnett	CoInvestigator
Cluster-Salsa	NASA/DisplayData/Cluster-Salsa/WBD/DS/PT30S	SMWG/Person/Donald.A.Gurnett	FormerPI
Cluster-Samba	NASA/DisplayData/Cluster-Samba/WBD/DS/PT30S	SMWG/Person/Jolene.S.Pickett	PrincipalInvestigator
Cluster-Samba	NASA/DisplayData/Cluster-Samba/WBD/DS/PT30S	SMWG/Person/Jolene.S.Pickett	TechnicalContact
Cluster-Samba	NASA/DisplayData/Cluster-Samba/WBD/DS/PT30S	SMWG/Person/Donald.A.Gurnett	CoInvestigator
Cluster-Samba	NASA/DisplayData/Cluster-Samba/WBD/DS/PT30S	SMWG/Person/Donald.A.Gurnett	FormerPI
Cluster-Tango	NASA/DisplayData/Cluster-Tango/WBD/DS/PT30S	SMWG/Person/Jolene.S.Pickett	PrincipalInvestigator
Cluster-Tango	NASA/DisplayData/Cluster-Tango/WBD/DS/PT30S	SMWG/Person/Jolene.S.Pickett	TechnicalContact
Cluster-Tango	NASA/DisplayData/Cluster-Tango/WBD/DS/PT30S	SMWG/Person/Donald.A.Gurnett	CoInvestigator
Cluster-Tango	NASA/DisplayData/Cluster-Tango/WBD/DS/PT30S	SMWG/Person/Donald.A.Gurnett	FormerPI
Cluster	NASA/DisplayData/Cluster/EDI/PLOTS	SMWG/Person/Goetz.Paschmann	GeneralContact
Cluster	NASA/DisplayData/Cluster/EDI/PLOTS	SMWG/Person/Jack.M.Quinn	GeneralContact
Cluster	NASA/DisplayData/Cluster/WBD/Survey/DS/PT2H	SMWG/Person/Jolene.S.Pickett	PrincipalInvestigator
Cluster	NASA/DisplayData/Cluster/WBD/Survey/DS/PT2H	SMWG/Person/Jolene.S.Pickett	TechnicalContact
Cluster	NASA/DisplayData/Cluster/WBD/Survey/DS/PT2H	SMWG/Person/Donald.A.Gurnett	CoInvestigator
Cluster	NASA/DisplayData/Cluster/WBD/Survey/DS/PT2H	SMWG/Person/Donald.A.Gurnett	FormerPI
Coriolis	NASA/DisplayData/Coriolis/SMEI/IMAGES	SMWG/Person/Bernard.V.Jackson	GeneralContact
DE1	NASA/DisplayData/DE1/PWI/SFC_LFC/PT409M	SMWG/Person/Donald.A.Gurnett	PrincipalInvestigator
DE1	NASA/DisplayData/DE1/PWI/SFC_LFC/PT409M	SMWG/Person/Jolene.S.Pickett	MetadataContact
DE1	NASA/DisplayData/DE1/PWI/SFC_LFC/PT409M	SMWG/Person/Larry.J.Granroth	MetadataContact
DE1	NASA/DisplayData/DE1/PWI/SFC_LFC/PT409M	SMWG/Person/Chris.W.Piker	MetadataContact
DE1	NASA/DisplayData/DE1/PWI/SFRA/PT2H	SMWG/Person/Donald.A.Gurnett	PrincipalInvestigator
DE1	NASA/DisplayData/DE1/PWI/SFRA/PT2H	SMWG/Person/Ann.M.Persoon	GeneralContact
DMSP_5D-2	NASA/DisplayData/DMSP_5D-2/SSJ4/PLOTS	SMWG/Person/Patrick.Newell	GeneralContact
FAST	NASA/DisplayData/FAST/PLOTS	SMWG/Person/Charles.W.Carlson	PrincipalInvestigator
FAST	NASA/DisplayData/FAST/PLOTS	SMWG/Person/Robert.J.Strangeway	GeneralContact
FAST	NASA/DisplayData/FAST/PLOTS	SMWG/Person/Robert.E.Ergun	GeneralContact
FAST	NASA/DisplayData/FAST/PLOTS	SMWG/Person/James.P.McFadden	GeneralContact
FAST	NASA/DisplayData/FAST/PLOTS	SMWG/Person/David.M.Klumpar	GeneralContact
GOLD	NASA/DisplayData/GOLD/L1D/DAY/PT1080S	SMWG/Person/Richard.Eastes	PrincipalInvestigator
GOLD	NASA/DisplayData/GOLD/L1D/DAY_1356/PT1080S	SMWG/Person/Richard.Eastes	PrincipalInvestigator
GOLD	NASA/DisplayData/GOLD/L1D/DAY_LBH/PT1080S	SMWG/Person/Richard.Eastes	PrincipalInvestigator
GOLD	NASA/DisplayData/GOLD/L1D/DAY_SZA/PT1080S	SMWG/Person/Richard.Eastes	PrincipalInvestigator
GOLD	NASA/DisplayData/GOLD/L1D/DLR/PT1080S	SMWG/Person/Richard.Eastes	PrincipalInvestigator
GOLD	NASA/DisplayData/GOLD/L1D/DLR_1356/PT1080S	SMWG/Person/Richard.Eastes	PrincipalInvestigator
GOLD	NASA/DisplayData/GOLD/L1D/DLR_LBH/PT1080S	SMWG/Person/Richard.Eastes	PrincipalInvestigator
GOLD	NASA/DisplayData/GOLD/L1D/DLR_SZA/PT1080S	SMWG/Person/Richard.Eastes	PrincipalInvestigator
GOLD	NASA/DisplayData/GOLD/L1D/LIM/PT180S	SMWG/Person/Richard.Eastes	PrincipalInvestigator
GOLD	NASA/DisplayData/GOLD/L1D/LIM_1356/PT180S	SMWG/Person/Richard.Eastes	PrincipalInvestigator
GOLD	NASA/DisplayData/GOLD/L1D/LIM_LBH/PT180S	SMWG/Person/Richard.Eastes	PrincipalInvestigator
GOLD	NASA/DisplayData/GOLD/L1D/LIM_Line/PT180S	SMWG/Person/Richard.Eastes	PrincipalInvestigator
GOLD	NASA/DisplayData/GOLD/L1D/LIM_Stack/PT180S	SMWG/Person/Richard.Eastes	PrincipalInvestigator
GOLD	NASA/DisplayData/GOLD/L1D/NI1/PT900S	SMWG/Person/Richard.Eastes	PrincipalInvestigator
GOLD	NASA/DisplayData/GOLD/L1D/NI1_1356/PT900S	SMWG/Person/Richard.Eastes	PrincipalInvestigator
GOLD	NASA/DisplayData/GOLD/L1D/NI1_LBH/PT900S	SMWG/Person/Richard.Eastes	PrincipalInvestigator
GOLD	NASA/DisplayData/GOLD/L1D/NI1_SZA/PT900S	SMWG/Person/Richard.Eastes	PrincipalInvestigator
GOLD	NASA/DisplayData/GOLD/L1D/OCC/PT1080S	SMWG/Person/Richard.Eastes	PrincipalInvestigator
GOLD	NASA/DisplayData/GOLD/L1D/OCC_Image/PT1080S	SMWG/Person/Richard.Eastes	PrincipalInvestigator
GOLD	NASA/DisplayData/GOLD/L1D/OCC_TanAlt/PT1080S	SMWG/Person/Richard.Eastes	PrincipalInvestigator
GOLD	NASA/DisplayData/GOLD/L1D/OCC_Time/PT1080S	SMWG/Person/Richard.Eastes	PrincipalInvestigator
GOLD	NASA/DisplayData/GOLD/L1D/OCC_Wavelength/PT1080S	SMWG/Person/Richard.Eastes	PrincipalInvestigator
Galileo	NASA/DisplayData/Galileo/PWS/DS/Electric/P1D	SMWG/Person/Donald.A.Gurnett	PrincipalInvestigator
Galileo	NASA/DisplayData/Galileo/PWS/DS/Electric/P1D	SMWG/Person/William.S.Kurth	CoInvestigator
Galileo	NASA/DisplayData/Galileo/PWS/DS/Magnetic/P1D	SMWG/Person/Donald.A.Gurnett	PrincipalInvestigator
Galileo	NASA/DisplayData/Galileo/PWS/DS/Magnetic/P1D	SMWG/Person/William.S.Kurth	CoInvestigator
Hawkeye	NASA/DisplayData/Hawkeye/VLF/Multi-Instrument/PT51H	SMWG/Person/James.A.Van.Allen	ProjectScientist
Hawkeye	NASA/DisplayData/Hawkeye/VLF/Multi-Instrument/PT51H	SMWG/Person/Scott.Boardsen	TechnicalContact
IBEX	NASA/DisplayData/IBEX/Hi/Maps-PNG	SMWG/Person/David.J.McComas	PrincipalInvestigator
IBEX	NASA/DisplayData/IBEX/Lo/Maps-PNG	SMWG/Person/David.J.McComas	PrincipalInvestigator
IMAGE	NASA/DisplayData/IMAGE/EUV/PT600S	SMWG/Person/Bill.Roy.Sandel	GeneralContact
IMAGE	NASA/DisplayData/IMAGE/FUV/SI/O_N2_Ratios	SMWG/Person/Yongliang.Zhang	DataProducer
IMAGE	NASA/DisplayData/IMAGE/FUV/SIE/PT124S	SMWG/Person/Stephen.B.Mende	GeneralContact
IMAGE	NASA/DisplayData/IMAGE/FUV/SIP/PT124S	SMWG/Person/Stephen.B.Mende	GeneralContact
IMAGE	NASA/DisplayData/IMAGE/FUV/WIC/PT124S	SMWG/Person/Stephen.B.Mende	GeneralContact
IMAGE	NASA/DisplayData/IMAGE/FUV/WIC/PT6M	SMWG/Person/Stephen.B.Mende	GeneralContact
IMAGE	NASA/DisplayData/IMAGE/FUV/WIC/PT6M	SMWG/Person/Harald.U.Frey	GeneralContact
IMAGE	NASA/DisplayData/IMAGE/HENA/124S	SMWG/Person/Donald.G.Mitchell	GeneralContact
IMAGE	NASA/DisplayData/IMAGE/LENA/PT124S	SMWG/Person/Thomas.E.Moore	GeneralContact
IMAGE	NASA/DisplayData/IMAGE/MENA/PT124S	SMWG/Person/Craig.J.Pollock	GeneralContact
IMAGE	NASA/DisplayData/IMAGE/RPI/DS/P1D	SMWG/Person/Bodo.W.Reinisch	PrincipalInvestigator
IMAGE	NASA/DisplayData/IMAGE/RPI/DS/P1D	SMWG/Person/Ivan.A.Galkin	DataProducer
IMAGE	NASA/DisplayData/IMAGE/RPI/DS/P1D	SMWG/Person/Ivan.A.Galkin	TechnicalContact
IMAGE	NASA/DisplayData/IMAGE/RPI/PGM/PT5M	SMWG/Person/Bodo.W.Reinisch	PrincipalInvestigator
IMAGE	NASA/DisplayData/IMAGE/RPI/PGM/PT5M	SMWG/Person/Ivan.A.Galkin	DataProducer
IMAGE	NASA/DisplayData/IMAGE/RPI/PGM/PT5M	SMWG/Person/Ivan.A.Galkin	TechnicalContact
IMP7	NASA/DisplayData/IMP7/LEPEDEA/UIOWA	SMWG/Person/Louis.A.Frank	GeneralContact
IMP8	NASA/DisplayData/IMP8/EECA/UMD	SMWG/Person/Fred.M.Ipavich	GeneralContact
IMP8	NASA/DisplayData/IMP8/EECA/UMD/P12D	SMWG/Person/Fred.M.Ipavich	GeneralContact
IMP8	NASA/DisplayData/IMP8/EECA/UMD/P12D	SMWG/Person/Lee.Frost.Bargatze	MetadataContact
IMP8	NASA/DisplayData/IMP8/LEPEDEA/UIOWA	SMWG/Person/Louis.A.Frank	GeneralContact
IRIDIUM	NASA/DisplayData/IRIDIUM/Magnetometer/PLOTS	SMWG/Person/Brian.J.Anderson	GeneralContact
ISEE1	NASA/DisplayData/ISEE1/LEPEDEA/Spectrograms	SMWG/Person/Louis.A.Frank	PrincipalInvestigator
ISEE1	NASA/DisplayData/ISEE1/LEPEDEA/Spectrograms	SMWG/Person/Rae.Dvorsky	GeneralContact
ISEE1	NASA/DisplayData/ISEE1/PWE/SA/PT12H	SMWG/Person/Donald.A.Gurnett	PrincipalInvestigator
ISEE1	NASA/DisplayData/ISEE1/PWE/SA/PT12H	SMWG/Person/Jolene.S.Pickett	MetadataContact
ISEE1	NASA/DisplayData/ISEE1/PWE/SA/PT12H	SMWG/Person/Larry.J.Granroth	MetadataContact
ISEE1	NASA/DisplayData/ISEE1/PWE/SA/PT12H	SMWG/Person/Chris.W.Piker	MetadataContact
ISEE1	NASA/DisplayData/ISEE1/PWE/SFR/P1D	SMWG/Person/Donald.A.Gurnett	PrincipalInvestigator
ISEE1	NASA/DisplayData/ISEE1/PWE/SFR/P1D	SMWG/Person/Jolene.S.Pickett	MetadataContact
ISEE1	NASA/DisplayData/ISEE1/PWE/SFR/P1D	SMWG/Person/Larry.J.Granroth	MetadataContact
ISEE1	NASA/DisplayData/ISEE1/PWE/SFR/P1D	SMWG/Person/Chris.W.Piker	MetadataContact
KSO	NASA/DisplayData/KSO/KANZ/CaIIK	SMWG/Person/Dietmar.Baumgartner	GeneralContact
KSO	NASA/DisplayData/KSO/KANZ/H-alpha	SMWG/Person/Dietmar.Baumgartner	GeneralContact
KSO	NASA/DisplayData/KSO/KANZ/Whitelight	SMWG/Person/Dietmar.Baumgartner	GeneralContact
Kyoto	NASA/DisplayData/Kyoto/WDCC2/AE	SMWG/Person/Toyo.Kamei	GeneralContact
Kyoto	NASA/DisplayData/Kyoto/WDCC2/DST	SMWG/Person/Toyo.Kamei	GeneralContact
LANL	NASA/DisplayData/LANL/MPA/PLOTS	SMWG/Person/Michelle.F.Thomsen	GeneralContact
MMS	NASA/DisplayData/MMS/FIELDS/ElectricField/QL.PNG.PT120M	SMWG/Person/James.L.Burch	PrincipalInvestigator
MMS	NASA/DisplayData/MMS/FIELDS/ElectricField/QL.PNG.PT120M	SMWG/Person/Robert.E.Ergun	PrincipalInvestigator
MMS	NASA/DisplayData/MMS/FIELDS/ElectricField/QL.PNG.PT120M	SMWG/Person/Leonard.N.Garcia	MetadataContact
MMS	NASA/DisplayData/MMS/FIELDS/MagneticField/QL.PNG.PT120M	SMWG/Person/James.L.Burch	PrincipalInvestigator
MMS	NASA/DisplayData/MMS/FIELDS/MagneticField/QL.PNG.PT120M	SMWG/Person/Robert.E.Ergun	PrincipalInvestigator
MMS	NASA/DisplayData/MMS/FIELDS/MagneticField/QL.PNG.PT120M	SMWG/Person/Olivier.Le.Contel	PrincipalInvestigator
MMS	NASA/DisplayData/MMS/FIELDS/MagneticField/QL.PNG.PT120M	SMWG/Person/Christopher.T.Russell	PrincipalInvestigator
MMS	NASA/DisplayData/MMS/FIELDS/MagneticField/QL.PNG.PT120M	SMWG/Person/Leonard.N.Garcia	MetadataContact
OBSPM	NASA/DisplayData/OBSPM/H-ALPHA	SMWG/Person/Jean.Aboudarham	GeneralContact
POLAR	NASA/DisplayData/POLAR/GWS	SMWG/Person/Scott.Boardsen	GeneralContact
POLAR	NASA/DisplayData/POLAR/PIXIE/CDAWEB	SMWG/Person/David.L.Chenette	GeneralContact
POLAR	NASA/DisplayData/POLAR/PIXIE/PT10M	SMWG/Person/Michael.Schultz	PrincipalInvestigator
POLAR	NASA/DisplayData/POLAR/PWI/MCA/DS/P1D	SMWG/Person/Donald.A.Gurnett	PrincipalInvestigator
POLAR	NASA/DisplayData/POLAR/PWI/MCA/DS/P1D	SMWG/Person/J.Douglas.Menietti	GeneralContact
POLAR	NASA/DisplayData/POLAR/PWI/SFR/A/DS/P1D	SMWG/Person/Donald.A.Gurnett	PrincipalInvestigator
POLAR	NASA/DisplayData/POLAR/PWI/SFR/A/DS/P1D	SMWG/Person/J.Douglas.Menietti	GeneralContact
POLAR	NASA/DisplayData/POLAR/PWI/SFR/B/DS/P1D	SMWG/Person/Donald.A.Gurnett	PrincipalInvestigator
POLAR	NASA/DisplayData/POLAR/PWI/SFR/B/DS/P1D	SMWG/Person/J.Douglas.Menietti	GeneralContact
POLAR	NASA/DisplayData/POLAR/UVI/GIFs	SMWG/Person/George.K.Parks	PrincipalInvestigator
POLAR	NASA/DisplayData/POLAR/UVI/GIFs	SMWG/Person/Peggy.Sloan	MetadataContact
POLAR	NASA/DisplayData/POLAR/UVI/H0	SMWG/Person/George.K.Parks	PrincipalInvestigator
POLAR	NASA/DisplayData/POLAR/UVI/H0	SMWG/Person/Peggy.Sloan	MetadataContact
POLAR	NASA/DisplayData/POLAR/UVI/H1	SMWG/Person/George.K.Parks	PrincipalInvestigator
POLAR	NASA/DisplayData/POLAR/VIS/EJ	SMWG/Person/Louis.A.Frank	PrincipalInvestigator
POLAR	NASA/DisplayData/POLAR/VIS/PT240S	SMWG/Person/Louis.A.Frank	GeneralContact
POLAR	NASA/DisplayData/POLAR/VIS/PT300S	SMWG/Person/Louis.A.Frank	GeneralContact
POLAR	NASA/DisplayData/POLAR/VIS/UIOWA	SMWG/Person/Louis.A.Frank	PrincipalInvestigator
RBSP	NASA/DisplayData/RBSP/A/ECT/REPT/Electron	SMWG/Person/Harlan.E.Spence	PrincipalInvestigator
RBSP	NASA/DisplayData/RBSP/A/ECT/REPT/Ion	SMWG/Person/Harlan.E.Spence	PrincipalInvestigator
RBSP	NASA/DisplayData/RBSP/A/EFW/Ew/Bw	SMWG/Person/John.R.Wygant	PrincipalInvestigator
RBSP	NASA/DisplayData/RBSP/A/EFW/Filterbank	SMWG/Person/John.R.Wygant	PrincipalInvestigator
RBSP	NASA/DisplayData/RBSP/A/EFW/Position	SMWG/Person/John.R.Wygant	PrincipalInvestigator
RBSP	NASA/DisplayData/RBSP/A/EFW/Survey	SMWG/Person/John.R.Wygant	PrincipalInvestigator
RBSP	NASA/DisplayData/RBSP/A/EMFISIS/HFR/WFR	SMWG/Person/Craig.A.Kletzing	PrincipalInvestigator
RBSP	NASA/DisplayData/RBSP/A/EMFISIS/HFR/WFR/Orbit	SMWG/Person/Craig.A.Kletzing	PrincipalInvestigator
RBSP	NASA/DisplayData/RBSP/A/EMFISIS/WFR/diagonal	SMWG/Person/Craig.A.Kletzing	PrincipalInvestigator
RBSP	NASA/DisplayData/RBSP/A/RBSPICE/BasicRates	SMWG/Person/Louis.J.Lanzerotti	PrincipalInvestigator
RBSP	NASA/DisplayData/RBSP/A/RBSPICE/DATA_PRESENT	SMWG/Person/Louis.J.Lanzerotti	PrincipalInvestigator
RBSP	NASA/DisplayData/RBSP/A/RBSPICE/ERM	SMWG/Person/Louis.J.Lanzerotti	PrincipalInvestigator
RBSP	NASA/DisplayData/RBSP/A/RBSPICE/HV	SMWG/Person/Louis.J.Lanzerotti	PrincipalInvestigator
RBSP	NASA/DisplayData/RBSP/A/RBSPICE/Spectrograms	SMWG/Person/Louis.J.Lanzerotti	PrincipalInvestigator
RBSP	NASA/DisplayData/RBSP/A/RBSPICE/TOFXEHSPECTROGRAMS	SMWG/Person/Louis.J.Lanzerotti	PrincipalInvestigator
RBSP	NASA/DisplayData/RBSP/A/RBSPICE/TOFXEIONSPECTROGRAMS	SMWG/Person/Louis.J.Lanzerotti	PrincipalInvestigator
RBSP	NASA/DisplayData/RBSP/A/RBSPICE/TOFXPHSPECTROGRAMS	SMWG/Person/Louis.J.Lanzerotti	PrincipalInvestigator
RBSP	NASA/DisplayData/RBSP/B/ECT/REPT/Electron	SMWG/Person/Harlan.E.Spence	PrincipalInvestigator
RBSP	NASA/DisplayData/RBSP/B/ECT/REPT/Ion	SMWG/Person/Harlan.E.Spence	PrincipalInvestigator
RBSP	NASA/DisplayData/RBSP/B/EFW/Ew/Bw	SMWG/Person/John.R.Wygant	PrincipalInvestigator
RBSP	NASA/DisplayData/RBSP/B/EFW/Filterbank	SMWG/Person/John.R.Wygant	PrincipalInvestigator
RBSP	NASA/DisplayData/RBSP/B/EFW/Position	SMWG/Person/John.R.Wygant	PrincipalInvestigator
RBSP	NASA/DisplayData/RBSP/B/EFW/Survey	SMWG/Person/John.R.Wygant	PrincipalInvestigator
RBSP	NASA/DisplayData/RBSP/B/EMFISIS/HFR/WFR	SMWG/Person/Craig.A.Kletzing	PrincipalInvestigator
RBSP	NASA/DisplayData/RBSP/B/EMFISIS/HFR/WFR/Orbit	SMWG/Person/Craig.A.Kletzing	PrincipalInvestigator
RBSP	NASA/DisplayData/RBSP/B/EMFISIS/WFR/diagonal	SMWG/Person/Craig.A.Kletzing	PrincipalInvestigator
RBSP	NASA/DisplayData/RBSP/B/RBSPICE/BasicRates	SMWG/Person/Louis.J.Lanzerotti	PrincipalInvestigator
RBSP	NASA/DisplayData/RBSP/B/RBSPICE/DATA_PRESENT	SMWG/Person/Louis.J.Lanzerotti	PrincipalInvestigator
RBSP	NASA/DisplayData/RBSP/B/RBSPICE/ERM	SMWG/Person/Louis.J.Lanzerotti	PrincipalInvestigator
RBSP	NASA/DisplayData/RBSP/B/RBSPICE/HV	SMWG/Person/Louis.J.Lanzerotti	PrincipalInvestigator
RBSP	NASA/DisplayData/RBSP/B/RBSPICE/Spectrograms	SMWG/Person/Louis.J.Lanzerotti	PrincipalInvestigator
RBSP	NASA/DisplayData/RBSP/B/RBSPICE/TOFXEHSPECTROGRAMS	SMWG/Person/Louis.J.Lanzerotti	PrincipalInvestigator
RBSP	NASA/DisplayData/RBSP/B/RBSPICE/TOFXEIONSPECTROGRAMS	SMWG/Person/Louis.J.Lanzerotti	PrincipalInvestigator
RBSP	NASA/DisplayData/RBSP/B/RBSPICE/TOFXPHSPECTROGRAMS	SMWG/Person/Louis.J.Lanzerotti	PrincipalInvestigator
SAMPEX	NASA/DisplayData/SAMPEX/PET/PLOTS	SMWG/Person/Glenn.M.Mason	PrincipalInvestigator
SAMPEX	NASA/DisplayData/SAMPEX/PET/PLOTS	SMWG/Person/Shrikanth.G.Kanekal	DataProducer
SDO	NASA/DisplayData/SDO/AIA/MEDOC/PT1M	SMWG/Person/Alan.M.Title	PrincipalInvestigator
SDO	NASA/DisplayData/SDO/AIA/MEDOC/PT1M	SMWG/Person/Lee.Frost.Bargatze	MetadataContact
