XXX	yjk7-fa25	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/1/EnergeticParticleDetector/EIS/Survey/Level2/ElectronEnergySpectra/PT2.42S	B.H. Mauk
XXX	q4bk-m222	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/1/EnergeticParticleDetector/EIS/Survey/Level2/EnergyByTimeOfFlight/PT2.42S	B.H. Mauk
XXX	tw22-4q51	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/1/EnergeticParticleDetector/EIS/Survey/Level2/PulseHeightByTimeOfFlight/PT2.42S	B.H. Mauk
XXX	9h93-nj07	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/1/EnergeticParticleDetector/FEEPS/Burst/Level2/Electron/PT0.3025S	D.N. Baker
XXX	kpye-yg23	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/1/EnergeticParticleDetector/FEEPS/Burst/Level2/Ion/PT0.3025S	D.N. Baker
XXX	c3da-gn24	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/1/EnergeticParticleDetector/FEEPS/Survey/Level2/Electron/PT2.42S	D.N. Baker
XXX	rfhf-vj82	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/1/EnergeticParticleDetector/FEEPS/Survey/Level2/Ion/PT2.42S	D.N. Baker
XXX	pj0n-m695	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/1/FIELDS/FGM/Burst/Level2/PT0.0078125S	Russell, C.T., Burch, J.L., and W. Magnes
XXX	mxbx-r466	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/1/FIELDS/FGM/Survey/Level2/PT0.125S	Russell, C.T., Burch, J.L., and W. Magnes
XXX	1rpt-0w56	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/1/FastPlasmaInvestigation/DES/Burst/Level2/Distribution/PT0.03S	Giles, B.L., and J.L. Burch
XXX	6172-zw20	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/1/FastPlasmaInvestigation/DES/Burst/Level2/Moments/PT0.03S	Giles, B.L., and J.L. Burch
XXX	azhm-bh51	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/1/FastPlasmaInvestigation/DES/Burst/Level2/PartialMoments/PT0.03S	Giles, B.L., and J.L. Burch
XXX	dq1y-nf73	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/1/FastPlasmaInvestigation/DIS/Burst/Level2/Distribution/PT0.15S	Giles, B.L., and J.L. Burch
XXX	qggf-vr83	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/1/FastPlasmaInvestigation/DIS/Burst/Level2/Moments/PT0.15S	Giles, B.L., and J.L. Burch
XXX	64q8-vn69	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/1/FastPlasmaInvestigation/DIS/Burst/Level2/PartialMoments/PT0.15S	Giles, B.L., and J.L. Burch
XXX	cygs-gx59	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/1/FastPlasmaInvestigation/DES/Fast/Level2/Distribution/PT4.5S	Giles, B.L., and J.L. Burch
XXX	550t-zy35	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/1/FastPlasmaInvestigation/DES/Fast/Level2/Moments/PT4.5S	Giles, B.L., and J.L. Burch
XXX	abk7-xm15	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/1/FastPlasmaInvestigation/DES/Fast/Level2/PartialMoments/PT4.5S	Giles, B.L., and J.L. Burch
XXX	bqvd-yf57	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/1/FastPlasmaInvestigation/DIS/Fast/Level2/Distribution/PT4.5S	Giles, B.L., and J.L. Burch
XXX	kgr0-yb53	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/1/FastPlasmaInvestigation/DIS/Fast/Level2/Moments/PT4.5S	Giles, B.L., and J.L. Burch
XXX	0bbk-4s61	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/1/FastPlasmaInvestigation/DIS/Fast/Level2/PartialMoments/PT4.5S	Giles, B.L., and J.L. Burch
XXX	ek80-vc69	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/1/HotPlasmaCompositionAnalyzer/Burst/Level2/Ion/PT0.625S	Burch, J.L., and S.A. Fuselier
XXX	x9qf-qs34	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/1/HotPlasmaCompositionAnalyzer/Burst/Level2/Moments/PT10S	Burch, J.L., and S.A. Fuselier
XXX	hjvz-aw21	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/1/HotPlasmaCompositionAnalyzer/Survey/Level2/Ion/PT0.625S	Burch, J.L., and S.A. Fuselier
XXX	xh05-q537	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/1/HotPlasmaCompositionAnalyzer/Survey/Level2/Moments/PT10S	Burch, J.L., and S.A. Fuselier
XXX	0mzf-je25	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/1/HotPlasmaCompositionAnalyzer/Survey/Level2/TimeOfFlight/Counts/PT0.625S	Burch, J.L., and S.A. Fuselier
XXX	rc3z-t818	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/1/Ephemeris/Burst/Level2/Tsyganenko_89_Disturbed/PT0.030S	Henderson, M.G., and S.K. Morley
XXX	xg33-ts96	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/1/Ephemeris/Burst/Level2/Tsyganenko_89_Quiet/PT0.030S	Henderson, M.G., and S.K. Morley
XXX	v963-m344	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/1/Ephemeris/Burst/Level2/Tsyganenko_04_Disturbed/PT0.030S	Henderson, M.G., and S.K. Morley
XXX	kte7-4922	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/1/Ephemeris/Survey/Level2/Tsyganenko_89_Disturbed/PT30S	Henderson, M.G., and S.K. Morley
XXX	4hrj-r063	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/1/Ephemeris/Survey/Level2/Tsyganenko_89_Quiet/PT30S	Henderson, M.G., and S.K. Morley
XXX	6pry-xd44	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/1/Ephemeris/Survey/Level2/Tsyganenko_04_Disturbed/PT30S	Henderson, M.G., and S.K. Morley
XXX	gyvg-pf49	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/1/FIELDS/SCM/Burst/Level2/PT0.0001220703125S	Burch, J.L., and O. Le Contel
XXX	5dsj-t876	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/1/FIELDS/SCM/Burst/Level2/PT0.00006101515625S	Burch, J.L., and O. Le Contel
XXX	teh0-2s71	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/1/FIELDS/SCM/Survey/Level2/PT0.03125S	Burch, J.L., and O. Le Contel
XXX	9712-0x57	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/ASPOC/Survey/Level2/PT1S	Torkar, K.M., and R. Nakamura
XXX	pk77-y229	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/FIELDS/DSP/Fast/Level2/MagneticFieldPowerSpectralDensity/PT2S	Burch, J.L., Le Contel, O., and R.E. Ergun
XXX	41kp-mn45	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/FIELDS/DSP/Fast/Level2/ElectricFieldPowerSpectralDensity/PT2S	Burch, J.L., and R.E. Ergun
XXX	b763-bg33	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/FIELDS/DSP/Slow/Level2/MagneticFieldPowerSpectralDensity/PT16S	Burch, J.L., Le Contel, O., and R.E. Ergun
XXX	hyb0-b362	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/FIELDS/DSP/Slow/Level2/ElectricFieldPowerSpectralDensity/PT16S	Burch, J.L., and R.E. Ergun
XXX	bcnm-cs10	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/FIELDS/EDI/Burst/Level2/AmbientElectronFlux/ProjectionMethod2/PT0.0009765625S	Vaith, H.E., Burch, J.L., and R.B. Torbert
XXX	wqyj-3p45	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/FIELDS/EDI/Burst/Level2/ElectronFluxAmbient/ProjectionMethod1/PT0.0009765625S	Vaith, H.E., Burch, J.L., and R.B. Torbert
XXX	q9w3-7816	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/FIELDS/EDI/Burst/Level2/ElectricField/PT0.0009765625S	Vaith, H.E., Burch, J.L., and R.B. Torbert
XXX	wxd9-w277	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/FIELDS/EDI/Burst/Level2/QualityZero/PT0.0078125S	Vaith, H.E., Burch, J.L., and R.B. Torbert
XXX	wd92-1389	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/FIELDS/EDI/Survey/Level2/ElectronFluxAmbient/ProjectionMethod2/PT0.03125S	Vaith, H.E., Burch, J.L., and R.B. Torbert
XXX	mq1a-5a56	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/FIELDS/EDI/Survey/Level2/ElectronFluxAmbient/ProjectionMethod1/PT0.03125S	Vaith, H.E., Burch, J.L., and R.B. Torbert
XXX	5h96-xp75	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/FIELDS/EDI/Survey/Level2/ElectricField/PT5S	Vaith, H.E., Burch, J.L., and R.B. Torbert
XXX	ydzg-zr55	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/FIELDS/EDI/Survey/Level2/QualityZero/PT0.125S	Vaith, H.E., Burch, J.L., and R.B. Torbert
XXX	pktt-ww31	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/FIELDS/EDP/Burst/Level2/DCElectricField/PT0.0001220703125S	Burch, J.L., Lindqvist, P.-A., and R.E. Ergun
XXX	c82z-9z72	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/FIELDS/EDP/Burst/Level2Pre/HMFE/PT0.00001525878906S	Burch, J.L., Lindqvist, P.-A., and R.E. Ergun
XXX	a6r6-hr28	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/FIELDS/EDP/Burst/Level2/SpacecraftPotential/PT0.0001220703125S	Burch, J.L., Lindqvist, P.-A., and R.E. Ergun
XXX	c4r1-p672	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/FIELDS/EDP/Fast/Level2/DCElectricField/PT0.03125S	Burch, J.L., Lindqvist, P.-A., and R.E. Ergun
XXX	myvz-be60	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/FIELDS/EDP/Fast/Level2/SpacecraftPotential/PT0.03125S	Burch, J.L., Lindqvist, P.-A., and R.E. Ergun
XXX	fndt-c968	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/FIELDS/EDP/Slow/Level2/DCElectricField/PT0.125S	Burch, J.L., Lindqvist, P.-A., and R.E. Ergun
XXX	mgay-bk26	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/FIELDS/EDP/Slow/Level2/SpacecraftPotential/PT0.125S	Burch, J.L., Lindqvist, P.-A., and R.E. Ergun
XXX	ty4n-jw51	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/FIELDS/EDP/Survey/Level2/HighFrequencyElectricFieldSpectra/PT16S	Burch, J.L., Lindqvist, P.-A., and R.E. Ergun
XXX	ggdg-fp02	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/EnergeticParticleDetector/EIS/Burst/Level2/EnergyByTimeOfFlight/PT0.605S	B.H. Mauk
